Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m
832.267,0.03303528,60.00167,111.233,9.16162654158687,110.681,1.0135515942029,0.03189088,60.00156,113.3878,5.60256852316043,119.4439,1.03879739130435,0.03164928,60.0016,113.1013,5.6332047000948,119.4096,1.03859043478261,0.02619425,60.00283,103.51,5.31548037434455,103.4183,1.02418086956522
832.3,0.02962749,60.00272,111.2603,9.15484426363713,110.7279,1.01358550724638,0.03295895,60.00271,113.4336,5.60256852316043,119.4898,1.03886637681159,0.03050487,60.00269,113.1471,5.63320529765233,119.4611,1.03859043478261,0.03334046,60.00288,103.5558,5.31292760858233,103.4642,1.02418086956522
832.333,0.009206124,60.00328,111.2828,9.15523865160602,110.7602,1.01374115942029,0.01501719,60.00341,113.4795,5.6063982693613,119.5299,1.03886637681159,0.01394907,60.00336,113.2102,5.63703444629567,119.4955,1.03865971014493,0.02273559,60.00228,103.5616,5.31547977678702,103.4928,1.02424985507246
832.367,5.877472e-39,60.00328,111.3128,9.16121422689213,110.7816,1.01387739130435,-1.396984e-08,60.00344,113.5654,5.61022801556217,119.5643,1.03893536231884,-1.396984e-08,60.00337,113.3018,5.64469334113988,119.5299,1.03879768115942,5.877472e-39,60.00213,103.5673,5.31548037434455,103.5157,1.02438782608696
832.4,-0.01103719,60.00296,111.3551,9.16560029915214,110.8049,1.01416405797101,-0.002517728,60.0034,113.6284,5.61788631284885,119.5986,1.03907333333333,-0.001932783,60.00337,113.3763,5.65235223598409,119.5643,1.03886637681159,-0.006968183,60.0026,103.5959,5.31548037434455,103.5386,1.0245947826087
832.433,5.877472e-39,60.00286,111.3875,9.16799650484187,110.8487,1.0142431884058,-1.396984e-08,60.00333,113.6915,5.62171665660725,119.6445,1.03907333333333,5.877472e-39,60.00331,113.4451,5.65618198218496,119.6101,1.03886637681159,-0.004018159,60.00288,103.6532,5.31548037434455,103.5845,1.0245947826087
832.467,-0.0006103283,60.00285,111.4298,9.17238855267716,110.8937,1.01412898550725,0.001653037,60.00336,113.7602,5.62554520769306,119.696,1.03893536231884,0.003204346,60.00336,113.5196,5.66001113082831,119.6617,1.0387284057971,5.877472e-39,60.00284,103.7105,5.3129270110248,103.6303,1.02452579710145
832.5,0.00516254,60.00294,111.4846,9.17519707306163,110.932,1.01419942028985,0.006497707,60.00353,113.829,5.62937495389393,119.7419,1.03886637681159,0.008430476,60.00359,113.5597,5.66384087702918,119.7075,1.03865971014493,0.00264484,60.0032,103.7506,5.3129270110248,103.6647,1.02452579710145
832.533,0.00841775,60.00331,111.5268,9.1796010720475,110.9704,1.01427014492754,0.005416875,60.00379,113.9035,5.6332047000948,119.782,1.03886637681159,0.005238857,60.00386,113.617,5.66767002567252,119.7533,1.0387284057971,0.01459757,60.00342,103.785,5.31548037434455,103.7048,1.02459449275362
832.567,5.877472e-39,60.00331,111.5987,9.19001649977119,111.0087,1.01434144927536,5.877472e-39,60.00379,113.9607,5.63703444629567,119.8221,1.03893507246377,-2.793968e-08,60.00386,113.6915,5.67149977187339,119.7934,1.0387284057971,5.877472e-39,60.00253,103.8137,5.31548037434455,103.7392,1.02466376811594
832.6,-0.005187979,60.00317,111.6481,9.20001961280015,111.0416,1.01440289855072,-0.007260628,60.00364,114.0066,5.63703444629567,119.8622,1.03893536231884,-0.008214321,60.00368,113.743,5.67149977187339,119.8278,1.03879739130435,-0.00539145,60.00221,103.8423,5.31548037434455,103.7678,1.02473275362319
832.633,5.877472e-39,60.00317,111.6928,9.20086216891549,111.0884,1.01444202898551,-0.0009918166,60.00355,114.0295,5.6332047000948,119.9023,1.03893536231884,-0.001831055,60.00355,113.7889,5.67149977187339,119.8679,1.03879739130435,5.877472e-39,60.00284,103.8939,5.31547977678702,103.8137,1.02480173913043
832.667,0.01014709,60.0034,111.7401,9.19811937985916,111.1468,1.01440550724638,0.000279732,60.00355,114.0753,5.6332047000948,119.9539,1.03900434782609,0.0004959293,60.00356,113.8118,5.66767062323004,119.9195,1.03879739130435,0.002695732,60.00363,103.9626,5.31803314010678,103.8709,1.02473246376812
832.7,0.00274661,60.00366,111.8195,9.19782060109486,111.1967,1.01440289855072,-0.003890991,60.00352,114.1384,5.6332047000948,119.9997,1.03900434782609,-0.004755668,60.00351,113.8519,5.66001172838583,119.9653,1.03879739130435,0.01083375,60.00355,104.0257,5.31803314010678,103.9225,1.02473246376812
832.733,5.877472e-39,60.00361,111.8713,9.20426824682857,111.2265,1.01450956521739,-0.001831055,60.00342,114.1498,5.6332047000948,120.0284,1.03907333333333,-0.002581277,60.00336,113.892,5.66001113082831,119.994,1.03886637681159,-0.0007374957,60.00335,104.0543,5.31548037434455,103.9569,1.02473246376812
832.767,-0.002237954,60.00357,111.916,9.20513470524506,111.2629,1.01443304347826,-0.004285178,60.0033,114.1556,5.62937495389393,120.0627,1.03907333333333,-0.003369637,60.00327,113.9092,5.66001172838583,120.0284,1.03886637681159,0.001017228,60.00312,104.1001,5.31548037434455,103.9913,1.02466376811594
832.8,-0.0151825,60.00317,111.9606,9.20601311481212,111.2934,1.0144431884058,-0.01046497,60.003,114.1899,5.62554580525059,120.0914,1.03914231884058,-0.01069387,60.00298,113.9378,5.65618198218496,120.057,1.03893536231884,-0.005620332,60.00283,104.1288,5.3129270110248,104.0199,1.02473246376812
832.833,-0.01085919,60.00265,112.0024,9.21047089397556,111.3201,1.01459362318841,-0.007883697,60.00264,114.2243,5.62171546149219,120.12,1.03928,-0.008290596,60.0026,113.9722,5.65618198218496,120.0857,1.03914202898551,-0.0167338,60.00282,104.1403,5.3103748428201,104.0543,1.02487043478261
832.867,-0.00144958,60.00256,112.0498,9.20776993394623,111.3505,1.01460434782609,-0.005289735,60.00248,114.2243,5.61788691040638,120.143,1.03934898550725,-0.00511169,60.00245,113.9837,5.65235223598409,120.1086,1.03914202898551,-0.002950039,60.00279,104.1746,5.30782088194281,104.083,1.02487043478261
832.9,-0.003204346,60.0025,112.0748,9.20463275692102,111.3791,1.01446463768116,-0.003801989,60.00235,114.2415,5.61788631284885,120.1716,1.03921101449275,-0.002581291,60.00235,113.9951,5.65235283354162,120.1372,1.03900434782609,-0.0006357953,60.00242,104.2262,5.30526871373811,104.1173,1.02473246376812
832.933,-0.003178893,60.0024,112.1194,9.20552311763866,111.4022,1.01431420289855,-0.00437418,60.00219,114.2759,5.61788631284885,120.1945,1.03914231884058,-0.003979993,60.00221,114.0066,5.65235223598409,120.1601,1.03893536231884,-0.003051781,60.00209,104.2548,5.30526871373811,104.1403,1.02466376811594
832.967,-0.003967294,60.00226,112.1543,9.20440568506015,111.4302,1.01427188405797,-0.001360578,60.00212,114.3045,5.61405716420551,120.2174,1.03907333333333,-0.002581263,60.00213,114.0352,5.65235223598409,120.1831,1.03893536231884,-0.00643413,60.00214,104.2778,5.30526871373811,104.1632,1.02466376811594
833,0.0009918166,60.00223,112.1599,9.1972409702921,111.4552,1.01427246376812,-0.003929143,60.00202,114.3274,5.61788631284885,120.2404,1.03907333333333,-0.001907358,60.00205,114.0696,5.65618198218496,120.206,1.03886637681159,-0.007451386,60.00198,104.3007,5.30526751862306,104.1861,1.0245947826087
833.033,-0.002263379,60.00223,112.1529,9.19164185624902,111.4838,1.01413362318841,-0.00237782,60.00196,114.316,5.61788631284885,120.2633,1.03886637681159,-0.002708444,60.00201,114.0696,5.65618198218496,120.2289,1.03865971014493,-0.0002543069,60.00164,104.3465,5.30526811618059,104.2147,1.0244568115942
833.067,-0.00325521,60.00212,112.185,9.19410976884218,111.5045,1.01393014492754,-0.0043869,60.00182,114.2988,5.62171605904972,120.2805,1.03865971014493,-0.002873736,60.0019,114.0639,5.65618198218496,120.2461,1.03852144927536,-0.006408691,60.00133,104.3752,5.30526811618059,104.2319,1.02425014492754
833.1,-0.008875527,60.00191,112.2045,9.19814328216031,111.516,1.01385536231884,-0.004768367,60.00168,114.3274,5.62171665660725,120.2977,1.03859072463768,-0.006141665,60.00172,114.0868,5.66001113082831,120.2633,1.03845275362319,-0.005111697,60.00143,104.3809,5.30526751862306,104.2434,1.02424985507246
833.133,-0.007273362,60.00163,112.2171,9.19657768143534,111.5307,1.01373768115942,-0.003293362,60.00156,114.3676,5.62554580525059,120.3148,1.03845275362319,-0.004501333,60.00156,114.1154,5.66001113082831,120.2805,1.0383147826087,-0.007654829,60.00132,104.3981,5.30526751862306,104.2548,1.02418086956522
833.167,-0.0117747,60.00131,112.2394,9.19703182515709,111.5477,1.01367420289855,-0.003623965,60.00146,114.3905,5.62554580525059,120.3263,1.03838376811594,-0.006065369,60.00138,114.1384,5.66384087702918,120.2919,1.03824608695652,-0.007324219,60.00109,104.4095,5.30782088194281,104.272,1.02411217391304
833.2,-0.001525877,60.00119,112.256,9.20465068364688,111.5514,1.01353449275362,-0.002441404,60.00136,114.4019,5.6332047000948,120.3435,1.0383147826087,-0.002670286,60.00129,114.1727,5.66384087702918,120.3091,1.0381768115942,-0.005213418,60.00054,104.3981,5.30782147950034,104.2778,1.0240431884058
833.233,-0.008977249,60.00097,112.2629,9.21025577326526,111.5496,1.01338347826087,-0.005327859,60.00122,114.4191,5.63703444629567,120.3492,1.03817710144928,-0.002021799,60.00122,114.1899,5.66767002567252,120.3206,1.03803913043478,-0.002822871,60.00031,104.3981,5.30782147950034,104.2778,1.02397420289855
833.267,-0.01001994,60.00062,112.2726,9.21227551771196,111.5533,1.01324405797101,-0.007743838,60.00097,114.4478,5.63703444629567,120.355,1.03810811594203,-0.00643413,60.00105,114.1842,5.66767002567252,120.3263,1.03790115942029,-0.01113892,60.00063,104.4038,5.30782147950034,104.2778,1.0239052173913
833.3,-0.002619423,60.00044,112.2698,9.21585488730834,111.5618,1.01321217391304,-0.004590349,60.00078,114.4707,5.64086359493901,120.3664,1.03803913043478,-0.006484984,60.00084,114.1785,5.67149977187339,120.332,1.03783217391304,-0.005772906,60.0016,104.4038,5.31037364770504,104.2835,1.02383652173913
833.333,1.74623e-09,60.00044,112.2795,9.21787463175505,111.571,1.01308347826087,-0.001169834,60.00072,114.4535,5.64086419249654,120.3721,1.03790115942029,-0.003344215,60.00071,114.1842,5.67149977187339,120.3378,1.0377631884058,5.877472e-39,60.00153,104.4153,5.3129270110248,104.2949,1.02369826086957
833.367,-0.004069011,60.00027,112.2767,9.22145400135143,111.5692,1.01293275362319,-0.002263386,60.00064,114.4592,5.64086419249654,120.3779,1.0377631884058,-0.00225067,60.00061,114.1957,5.67149977187339,120.3435,1.0376252173913,-0.008621215,60.00074,104.4267,5.31292760858233,104.2892,1.02356057971015
833.4,-0.00307719,60.0002,112.2641,9.22301960207639,111.5619,1.01277072463768,-0.005569457,60.00051,114.4649,5.64086359493901,120.3721,1.03769420289855,-0.005455019,60.00047,114.1727,5.67149977187339,120.3378,1.03748753623188,-0.001780193,60.00066,104.4325,5.3129270110248,104.2778,1.02342260869565
833.433,0.0005086261,60.00016,112.2516,9.22457922722607,111.5625,1.01267391304348,-0.003318788,60.00031,114.4535,5.64086419249654,120.3721,1.03762550724638,-0.004043579,60.00027,114.1555,5.67149977187339,120.3378,1.03748753623188,-0.003509522,60.00095,104.4325,5.31803373766431,104.2778,1.02335362318841
833.467,0.0001525891,60.00022,112.2864,9.22347374579814,111.5735,1.01269623188406,0.0002797443,60.00033,114.4535,5.64086419249654,120.3836,1.03769420289855,0.001614889,60.0003,114.1613,5.66767062323004,120.3492,1.03748753623188,0.001602173,60.00132,104.4439,5.32058650342654,104.2892,1.02342260869565
833.5,-0.0003306076,60.00021,112.3018,9.21833475105208,111.5863,1.01286927536232,0.0002797425,60.00034,114.442,5.63703444629567,120.3951,1.03783217391304,0.0007120759,60.00032,114.1785,5.6638414745867,120.3607,1.0376252173913,5.877472e-39,60.00152,104.4497,5.31803314010678,104.3007,1.0234915942029
833.533,0.01080831,60.00042,112.2949,9.21272966143371,111.5942,1.01293449275362,0.006853739,60.00048,114.4306,5.6332047000948,120.4008,1.03797014492754,0.00614166,60.00045,114.1613,5.66001113082831,120.3664,1.0377631884058,0.006586711,60.0014,104.4554,5.31547977678702,104.3121,1.02356057971015
833.567,0.01149496,60.00089,112.2909,9.20354520221895,111.624,1.01304492753623,0.007311506,60.0008,114.4077,5.62554580525059,120.4237,1.03810782608696,0.008646649,60.00079,114.1384,5.65618198218496,120.3893,1.03790115942029,0.01508077,60.00157,104.484,5.31803314010678,104.335,1.02362956521739
833.6,0.02655029,60.00157,112.2995,9.19280111785452,111.6691,1.01294144927536,0.01552582,60.00119,114.3733,5.61788691040638,120.4581,1.0381768115942,0.01571655,60.00119,114.1326,5.65235223598409,120.4237,1.03797014492754,0.01014709,60.00197,104.5241,5.31547977678702,104.3752,1.02356057971015
833.633,0.002517693,60.00189,112.3246,9.18968186755517,111.6934,1.01304086956522,0.007540388,60.00158,114.3618,5.61405716420551,120.481,1.0381768115942,0.009613037,60.00161,114.167,5.64852248978323,120.4466,1.03803913043478,0.01655579,60.0024,104.5413,5.31292760858233,104.3981,1.0234915942029
833.667,-0.002695711,60.00176,112.3344,9.19170161200188,111.7007,1.0132031884058,-0.0007756543,60.00159,114.3962,5.61405716420551,120.4925,1.03838376811594,-0.001411443,60.00163,114.2243,5.65235223598409,120.4581,1.03824579710145,-0.003611252,60.00272,104.5471,5.31037424526257,104.4095,1.02362956521739
833.7,-0.003102617,60.00171,112.3538,9.19574707647057,111.6987,1.01349362318841,-6.984919e-09,60.00159,114.4649,5.61788631284885,120.4925,1.03865971014493,-0.0002416084,60.00163,114.2587,5.65618198218496,120.4638,1.03845246376812,5.877472e-39,60.00272,104.5299,5.3103748428201,104.4095,1.0239052173913
833.733,-0.03306071,60.00084,112.3829,9.20181228538598,111.695,1.01363333333333,-0.01948038,60.00111,114.4993,5.62171605904972,120.4982,1.03879768115942,-0.02070109,60.00111,114.2701,5.66001113082831,120.4638,1.03859072463768,-0.01426696,60.00216,104.5184,5.31037424526257,104.4095,1.0240431884058
833.767,-0.01073202,60.00027,112.3829,9.20181228538598,111.6999,1.01374144927536,-0.01022339,60.00063,114.4993,5.62554580525059,120.5039,1.03886637681159,-0.01085917,60.00061,114.2816,5.6638414745867,120.4695,1.0387284057971,-0.0207011,60.00166,104.5356,5.3103748428201,104.4153,1.02411217391304
833.8,5.877472e-39,60.00026,112.3829,9.20181228538598,111.7077,1.01380695652174,-0.0004831923,60.00057,114.5051,5.62554580525059,120.5154,1.03893536231884,-5.08572e-05,60.00055,114.2931,5.66767002567252,120.481,1.03879768115942,-0.002670288,60.00162,104.5356,5.31292760858233,104.421,1.02418115942029
833.833,0.004959107,60.00034,112.4023,9.20585774985468,111.7205,1.01398057971014,-0.003929138,60.00046,114.5566,5.62554520769306,120.5211,1.03907333333333,-0.004043579,60.00044,114.3102,5.66767062323004,120.4867,1.03893536231884,5.877472e-39,60.00154,104.5241,5.3129270110248,104.4325,1.02438782608696
833.867,0.009206141,60.00064,112.4149,9.204298124705,111.7332,1.01415449275362,0.001729328,60.00048,114.5738,5.62937495389393,120.5268,1.03928,0.002021792,60.00046,114.316,5.6638414745867,120.4925,1.03907333333333,0.005772908,60.00191,104.5471,5.3129270110248,104.4439,1.0244568115942
833.9,5.877472e-39,60.00075,112.4178,9.20071875510862,111.7411,1.01422,0.0006230688,60.00053,114.5509,5.62937495389393,120.5326,1.03934898550725,5.877472e-39,60.00049,114.3332,5.66767002567252,120.4982,1.03914202898551,0.006027221,60.00178,104.5585,5.3129270110248,104.4554,1.02452579710145
833.933,-0.002187093,60.00071,112.4178,9.20071875510862,111.738,1.01426289855072,-0.003916423,60.00044,114.5337,5.62937495389393,120.5326,1.03921101449275,-0.003903709,60.00041,114.3274,5.66767062323004,120.4982,1.03907333333333,5.877472e-39,60.00149,104.5642,5.3129270110248,104.4554,1.0244568115942
833.967,-0.008621217,60.00045,112.4149,9.204298124705,111.7356,1.0142084057971,-0.006586711,60.00026,114.5337,5.62937495389393,120.5211,1.03914202898551,-0.006014505,60.00023,114.2816,5.6638414745867,120.4925,1.03900434782609,-0.005823771,60.0015,104.5642,5.3129270110248,104.4497,1.0244568115942
834,-0.005213421,60.00023,112.3955,9.2002526602363,111.7356,1.0142084057971,-0.008316041,59.99996,114.5108,5.62554580525059,120.5154,1.03921101449275,-0.00790914,59.99995,114.2358,5.66001113082831,120.481,1.03900434782609,-0.008468628,60.00084,104.5642,5.31547977678702,104.4497,1.0244568115942
834.033,-0.004577637,60.00001,112.3955,9.2002526602363,111.7295,1.01429391304348,-0.0112915,59.99965,114.4993,5.62554580525059,120.5096,1.03928,-0.00943502,59.99967,114.23,5.65618198218496,120.4753,1.03907333333333,-0.007553102,59.9993,104.5585,5.3129270110248,104.4439,1.0244568115942
834.067,-0.01386007,59.99969,112.4023,9.20585774985468,111.6984,1.01437652173913,-0.006256106,59.99939,114.4764,5.62554580525059,120.4925,1.03928,-0.006421406,59.99944,114.2186,5.65618198218496,120.4581,1.03907333333333,-0.005518596,59.99763,104.547,5.30526811618059,104.421,1.02459449275362
834.1,-0.01424154,59.99909,112.3898,9.20741139942907,111.6759,1.01442782608696,-0.01183828,59.99904,114.4478,5.62937495389393,120.4695,1.03934898550725,-0.01216888,59.99908,114.1957,5.65618198218496,120.4352,1.03914202898551,-0.01841227,59.99777,104.5413,5.30271535041836,104.4038,1.02466376811594
834.133,-0.008799231,59.99879,112.3704,9.20337191053565,111.6649,1.0144052173913,-0.006446836,59.99878,114.4306,5.62554580525059,120.4524,1.03941797101449,-0.008303323,59.99877,114.1842,5.65235223598409,120.418,1.03921130434783,-0.006917319,59.99768,104.5241,5.30271535041836,104.3924,1.02466376811594
834.167,-0.00656127,59.99846,112.3606,9.20134619051366,111.6455,1.01441420289855,-0.009829206,59.99848,114.4019,5.62171605904972,120.4352,1.03941797101449,-0.00968934,59.99844,114.1498,5.65235223598409,120.4008,1.03921101449275,-0.01269022,59.99773,104.4898,5.30271535041836,104.3752,1.02473246376812
834.2,0.0006612204,59.99837,112.3286,9.19886632676993,111.6254,1.01452,-0.002873749,59.99836,114.3561,5.61788631284885,120.4122,1.03941797101449,-0.002797453,59.99833,114.1154,5.64852248978323,120.3779,1.03921101449275,-0.004984536,59.9982,104.4611,5.30271475286083,104.358,1.02480144927536
834.233,0.00656127,59.99865,112.3218,9.19326123715155,111.6193,1.01460579710145,0.002772021,59.9984,114.3045,5.61405716420551,120.3951,1.03948695652174,0.003000889,59.99837,114.104,5.64469334113988,120.3607,1.03934898550725,0.007044466,59.99878,104.4496,5.30526811618059,104.358,1.02487043478261
834.267,0.0003814744,59.99882,112.3149,9.18766212310846,111.6053,1.01462608695652,-0.0003433158,59.99843,114.2988,5.61022801556217,120.3721,1.03962463768116,-0.0008010864,59.99841,114.0925,5.64852248978323,120.3435,1.03941797101449,0.008544931,59.99846,104.4325,5.30271535041836,104.3465,1.02493942028985
834.3,-0.005849192,59.99862,112.2954,9.18362263421505,111.5828,1.01467797101449,-0.003509524,59.99832,114.2873,5.60639767180377,120.3492,1.03969362318841,-0.003801975,59.9983,114.0753,5.64852248978323,120.3148,1.03948695652174,-0.004984536,59.99783,104.4153,5.3001619870986,104.3236,1.02507739130435
