Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m
567.467,-0.01127243,59.97548,-81.46286,5.61405716420551,-77.15422,1.03921101449275,0.001726113,59.97486,110.2251,0.0242751860603304,-97.70049,0.999617061743596,5.877472e-39,59.978,-127.125,2.5037450524254,-102.9067,1.02187254901961,-0.008150674,59.97578,-83.44709,9.22925212709981,-86.14008,1.01914753623188,-0.01367245,59.97625,85.98322,1.86369349322429,-89.12331,1.01680376811594,-0.01324028,59.97624,-91.74746,5.50696051369769,-93.31163,1.03238550724638,5.877472e-39,59.977,-125.0796,2.33831777180067,-102.7989,1.02127202614379,5.877472e-39,59.977,163.0725,0.561181871370334,-6.936942,1.03513710144928
567.5,-0.002765805,59.97535,-81.82956,5.61788691040638,-77.44643,1.0387284057971,0.02275474,59.9758,108.3286,0.0242751860603304,-97.98697,0.999297834755771,5.877472e-39,59.978,-127.125,2.5037450524254,-103.1878,1.02196941176471,-0.005219691,59.9756,-83.79306,9.22309130897982,-86.42716,1.01872463768116,-0.01629196,59.97577,85.63371,1.86624625898652,-89.41552,1.01652811594203,-0.004374124,59.97568,-91.99383,5.50440774793546,-93.59811,1.03197188405797,5.877472e-39,59.977,-125.0796,2.33831777180067,-103.0802,1.02135960784314,5.877472e-39,59.977,163.0725,0.561181871370334,-7.203271,1.03517826086957
567.533,-0.006726645,59.97519,-82.15041,5.61788631284885,-77.74437,1.0381768115942,-0.01530647,59.97554,105.8362,0.0253786036085272,-98.29063,0.998851185230789,5.877472e-39,59.977,-127.125,2.5037450524254,-103.4983,1.02204300653595,-0.0119717,59.97531,-84.12879,9.22796140283801,-86.72421,1.01821362318841,-0.007298738,59.97542,85.23264,1.8713523880685,-89.71346,1.01611449275362,-0.01023933,59.97498,-92.25739,5.50440715037793,-93.90178,1.03142028985507,5.877472e-39,59.976,-125.0796,2.33831777180067,-103.391,1.02142274509804,5.877472e-39,59.977,163.0725,0.561181871370334,-7.468251,1.03542376811594
567.567,-0.009187236,59.97488,-82.44262,5.62171665660725,-78.04804,1.03803913043478,-0.03794666,59.9742,105.6586,0.0253786036085272,-98.60576,0.998660051425053,5.877472e-39,59.977,-127.125,2.5037450524254,-103.7849,1.02216274509804,-0.006306991,59.97494,-84.43472,9.23967950597407,-87.03535,1.01798173913043,-0.009657629,59.97511,84.92325,1.87645851715049,-90.02286,1.01590753623188,-0.01510307,59.97434,-92.56678,5.50185438461571,-94.21691,1.03121333333333,5.877472e-39,59.976,-125.0796,2.33831777180067,-103.6777,1.02153294117647,5.877472e-39,59.977,160.821,0.568417097926759,-7.734469,1.03550956521739
567.6,5.877472e-39,59.97485,-82.75202,5.62554580525059,-78.35744,1.03790115942029,-0.01502987,59.97352,106.369,0.0242751860603304,-98.92662,0.998596340156475,5.877472e-39,59.977,-127.125,2.5037450524254,-104.0929,1.02252183006536,-0.00604637,59.97483,-84.74743,9.24453764868168,-87.35409,1.01785884057971,-0.006678924,59.9749,84.63103,1.87901128291272,-90.33225,1.01570086956522,-0.006195791,59.97392,-92.88191,5.50185378705818,-94.53203,1.03107565217391,5.877472e-39,59.976,-125.0796,2.33831777180067,-103.9804,1.02191032679739,5.877472e-39,59.977,160.821,0.568417097926759,-8.020781,1.03566869565217
567.633,0.002778545,59.97491,-83.06141,5.62554520769306,-78.6611,1.03769420289855,0.01179691,59.97371,107.2399,0.024275183477666,-99.23029,0.998468246974385,5.877472e-39,59.977,-128.2971,2.51068947631149,-104.3817,1.02246705882353,0.00377018,59.97484,-85.06371,9.2461211761325,-87.65147,1.01768202898551,-0.00736244,59.97462,84.2758,1.88156464623247,-90.64165,1.01549391304348,-0.007572211,59.97392,-93.17986,5.50440774793546,-94.83569,1.03100666666667,5.877472e-39,59.976,-126.3402,2.34346812013977,-104.2678,1.02174562091503,5.877472e-39,59.977,160.821,0.568417097926759,-8.278273,1.03559217391304
567.667,5.877472e-39,59.97493,-83.37081,5.62171605904972,-78.94758,1.03769420289855,0.05945206,59.97548,106.6441,0.0253786036085272,-99.51677,0.998404535705807,5.877472e-39,59.977,-128.4711,2.45948412216574,-104.6634,1.02236575163399,5.877472e-39,59.97484,-85.34486,9.24878628271011,-87.92508,1.01763536231884,-2.235174e-07,59.97462,83.9664,1.87901128291272,-90.93385,1.01542492753623,5.877472e-39,59.97433,-93.47206,5.50951387701744,-95.11645,1.03093768115942,5.877472e-39,59.976,-126.3402,2.34346812013977,-104.5512,1.02173424836601,5.877472e-39,59.977,160.821,0.568417097926759,-8.545855,1.03556405797101
567.7,0.001424029,59.97499,-83.66302,5.62554580525059,-79.23978,1.03776347826087,5.877472e-39,59.97608,109.4344,0.0242751860603304,-99.80897,0.998468246974385,5.877472e-39,59.975,-129.6599,2.46763961329699,-104.9063,1.02290509803922,-0.001513213,59.97491,-85.61279,9.25311857479254,-88.22009,1.01770086956522,0.004285052,59.97471,83.70284,1.87901128291272,-91.22607,1.01549391304348,0.008831061,59.97415,-93.77,5.50951387701744,-95.40866,1.03100666666667,5.877472e-39,59.975,-126.4831,2.29203353772989,-104.7943,1.02226509803922,5.877472e-39,59.978,160.821,0.568417097926759,-8.833549,1.0356147826087
567.733,-0.001856536,59.97493,-83.95523,5.62937495389393,-79.54919,1.03776347826087,-0.05638115,59.97485,110.7006,0.0242751860603304,-100.1184,0.998404535705807,5.877472e-39,59.977,-129.4623,2.51867934008427,-105.2313,1.02253790849673,-0.001516342,59.97477,-85.9155,9.25690111394865,-88.54025,1.01760028985507,-0.001446605,59.9747,83.44501,1.88156464623247,-91.53546,1.01542492753623,0.002136156,59.97477,-94.0794,5.50440774793546,-95.72379,1.03093768115942,5.877472e-39,59.976,-126.3402,2.34346812013977,-105.1266,1.02196026143791,5.877472e-39,59.977,160.821,0.568417097926759,-9.089473,1.03578579710145
567.767,0.003242344,59.97501,-84.29901,5.62937495389393,-79.85285,1.03755652173913,-0.008277856,59.97388,109.1364,0.0253786061911916,-100.4335,0.998213401900071,5.877472e-39,59.975,-129.6599,2.46763961329699,-105.4976,1.02268928104575,0.01002934,59.97503,-86.24863,9.26376704995239,-88.84579,1.01736666666667,5.877472e-39,59.9747,83.13562,1.8841174119947,-91.85059,1.01521826086957,0.003910102,59.97491,-94.37733,5.50951327945992,-96.03318,1.03073072463768,5.877472e-39,59.975,-127.5946,2.34974738455422,-105.4099,1.0220245751634,5.877472e-39,59.977,160.821,0.568417097926759,-9.355339,1.03600753623188
567.8,-0.003439486,59.97501,-84.64851,5.62937495389393,-80.15652,1.03734985507246,0.01789089,59.97418,109.5662,0.0242751860603304,-100.7372,0.998021597449403,5.877472e-39,59.977,-129.6599,2.46763961329699,-105.806,1.02245816993464,-0.01577374,59.97477,-86.58125,9.27094371587101,-89.15282,1.01706753623188,-0.007753372,59.97454,82.78612,1.88667077531445,-92.16571,1.01487333333333,0.003061295,59.97447,-94.67527,5.51206664277967,-96.33685,1.03052405797101,5.877472e-39,59.976,-127.7652,2.29845325414433,-105.696,1.02188732026144,5.877472e-39,59.977,160.821,0.568417097926759,-9.644536,1.03595072463768
567.833,-0.007661171,59.9747,-84.99229,5.62937495389393,-80.46019,1.03714260869565,5.877472e-39,59.97438,108.7125,0.0231717659294691,-101.0466,0.997894174912246,5.877472e-39,59.977,-129.6599,2.46763961329699,-106.1131,1.02215620915033,-0.008341447,59.97428,-86.90934,9.27276626633328,-89.46532,1.01682202898551,-0.0166354,59.974,82.44807,1.88922354107668,-92.48084,1.01466666666667,-0.01618054,59.9741,-94.96748,5.50951387701744,-96.64624,1.03024811594203,5.877472e-39,59.976,-127.7652,2.29845325414433,-106.0046,1.0216754248366,5.877472e-39,59.976,160.821,0.568417097926759,-9.923739,1.0358884057971
567.867,5.877472e-39,59.97464,-85.30741,5.62937495389393,-80.76385,1.03714289855072,5.877472e-39,59.97433,106.9019,0.0231717659294691,-101.356,0.997830463643668,5.877472e-39,59.977,-129.4623,2.51867934008427,-106.42,1.02273816993464,5.877472e-39,59.97419,-87.22022,9.27059713250442,-89.76985,1.01677043478261,5.877472e-39,59.97388,82.1444,1.88922354107668,-92.79024,1.01459768115942,-0.005728416,59.97492,-95.26542,5.50951387701744,-96.95564,1.03024811594203,5.877472e-39,59.976,-127.5946,2.34974738455422,-106.3146,1.02202104575163,5.877472e-39,59.977,160.821,0.568417097926759,-10.21298,1.0358831884058
567.9,0.003407747,59.97474,-85.59962,5.62171665660725,-81.05034,1.03734956521739,0.04681595,59.97525,103.934,0.0242751886429948,-101.6367,0.997894174912246,5.877472e-39,59.977,-130.8403,2.47685114446587,-106.6597,1.0223537254902,0.007709004,59.97443,-87.50096,9.26576289209796,-90.04748,1.01702289855072,0.005416833,59.97396,81.86364,1.88156464623247,-93.07671,1.01480434782609,0.005543903,59.97641,-95.55762,5.51206604522214,-97.23639,1.03045507246377,5.877472e-39,59.976,-128.8418,2.35714628991196,-106.5545,1.02162888888889,5.877472e-39,59.976,160.821,0.568417097926759,-10.50407,1.03572347826087
567.933,0.01974106,59.97524,-85.89183,5.61022801556217,-81.31963,1.0376252173913,0.06839745,59.97756,102.1062,0.0253786036085272,-101.9003,0.998021597449403,5.877472e-39,59.977,-130.8403,2.47685114446587,-106.9301,1.02249921568627,0.0296402,59.97527,-87.75671,9.25467222436693,-90.30232,1.01729014492754,0.03156334,59.9748,81.53133,1.8713523880685,-93.33455,1.01508028985507,0.01744889,59.97697,-95.83265,5.5146194085419,-97.49422,1.03059304347826,5.877472e-39,59.976,-129.0395,2.30601646184168,-106.815,1.02191359477124,5.877472e-39,59.976,160.821,0.568417097926759,-10.78525,1.03555652173913
567.967,0.02800606,59.97615,-86.18404,5.6063982693613,-81.58892,1.03803913043478,0.004539415,59.97834,102.725,0.0253786036085272,-102.1581,0.998213401900071,5.877472e-39,59.977,-130.6196,2.52770404359279,-107.2596,1.02264052287582,0.03613796,59.97651,-88.04498,9.23754622559693,-90.56422,1.01766376811594,0.04897445,59.97635,81.25058,1.86369349322429,-93.59238,1.01542492753623,0.03744442,59.97726,-96.11913,5.5146194085419,-97.75778,1.03086869565217,5.877472e-39,59.977,-128.8418,2.35714628991196,-107.1447,1.02204300653595,5.877472e-39,59.976,160.821,0.568417097926759,-11.07454,1.03562985507246
568,0.03083546,59.97715,-86.45332,5.59873937451709,-81.85248,1.03838376811594,5.877472e-39,59.97841,101.264,0.0264820211567241,-102.4159,0.998468246974385,5.877472e-39,59.977,-132.0115,2.48710414046483,-107.4989,1.0227460130719,0.037775,59.9778,-88.3343,9.22065924983838,-90.82404,1.01799855072464,0.04025772,59.97781,80.99276,1.85603459838008,-93.84447,1.01570086956522,0.0365926,59.97847,-96.4056,5.51206604522214,-98.00988,1.03114434782609,5.877472e-39,59.976,-128.8418,2.35714628991196,-107.3899,1.02211751633987,5.877472e-39,59.976,157.751,0.5548351531032,-11.42763,1.03558724637681
568.033,0.01501724,59.97779,-86.73981,5.59490962831622,-82.10458,1.03865971014493,0.04203793,59.97939,98.00961,0.0275854387049209,-102.6566,0.998596340156475,5.877472e-39,59.978,-131.7683,2.53775298668611,-108.0042,1.02227294117647,0.01338009,59.97847,-88.61411,9.21102064690188,-91.05883,1.01812550724638,0.02244316,59.97866,80.68909,1.84582234021612,-94.0794,1.01583884057971,0.02918556,59.97903,-96.65197,5.51206604522214,-98.25626,1.03128231884058,5.877472e-39,59.977,-130.0806,2.36565423606204,-107.8955,1.02162732026144,5.877472e-39,59.976,157.751,0.5548351531032,-11.7687,1.03572666666667
568.067,0.007260628,59.97813,-87.03774,5.59108047967288,-82.3624,1.0387284057971,5.877472e-39,59.97959,97.5856,0.0297922738013146,-102.9087,0.998595669511542,5.877472e-39,59.978,-131.7683,2.53775298668611,-108.2686,1.02255267973856,0.002810061,59.97881,-88.88087,9.2029237423892,-91.31245,1.01816434782609,0.0003590807,59.97893,80.35677,1.83816344537191,-94.3315,1.01590782608696,0.01331974,59.97834,-96.89835,5.51206664277967,-98.50835,1.03121362318841,5.877472e-39,59.976,-130.0806,2.36565423606204,-108.1829,1.02181307189542,5.877472e-39,59.976,157.751,0.5548351531032,-12.12175,1.03576115942029
568.1,-0.003458709,59.97807,-87.32422,5.59107988211535,-82.6317,1.03879768115942,-0.05584717,59.97799,99.13833,0.0297922738013146,-103.178,0.998595669511542,5.877472e-39,59.978,-133.1725,2.49838932616179,-108.5112,1.02250967320261,-0.009110793,59.97857,-89.17256,9.20160314025096,-91.59204,1.0182084057971,-0.002110675,59.97889,80.06457,1.84071680869166,-94.60651,1.0159768115942,-0.002113916,59.97779,-97.17337,5.50951327945992,-98.78337,1.03128231884058,5.877472e-39,59.977,-130.0806,2.36565423606204,-108.3972,1.0218677124183,5.877472e-39,59.976,157.751,0.5548351531032,-12.43722,1.03549710144928
568.133,-0.005601123,59.97794,-87.59351,5.59873937451709,-82.91817,1.03886637681159,-0.03626827,59.97666,98.43359,0.0286888562531177,-103.4702,0.998660051425053,5.877472e-39,59.978,-132.0115,2.48710414046483,-108.8165,1.02279176470588,-0.01711205,59.97805,-89.48293,9.21061430778242,-91.88895,1.01826811594203,-0.01890812,59.97836,79.79527,1.84326957445389,-94.893,1.01604550724638,-0.01085278,59.97705,-97.46558,5.50696051369769,-99.07559,1.0313515942029,5.877472e-39,59.977,-130.0806,2.36565423606204,-108.7083,1.0221185620915,5.877472e-39,59.976,157.751,0.5548351531032,-12.72307,1.03514289855072
568.167,-0.01829132,59.97744,-87.83416,5.6063982693613,-83.20466,1.03907333333333,-0.009613037,59.97591,95.78652,0.0275854387049209,-103.7567,0.998851185230789,5.877472e-39,59.978,-133.1725,2.49838932616179,-109.0829,1.02281320261438,-0.02863884,59.97714,-89.74356,9.22154363498072,-92.18076,1.01848086956522,-0.03024425,59.97743,79.57755,1.84326957445389,-95.17947,1.01625246376812,-0.02065346,59.97688,-97.77497,5.50440774793546,-99.36779,1.03155797101449,5.877472e-39,59.977,-130.0806,2.36565423606204,-108.9703,1.02225267973856,5.877472e-39,59.976,157.751,0.5548351531032,-13.00682,1.03499333333333
568.2,-0.00991825,59.97694,-88.0748,5.61022801556217,-83.47968,1.03934898550725,0.0226593,59.97629,96.13029,0.0286888562531177,-104.0374,0.999106700950036,5.877472e-39,59.978,-132.9074,2.54881291917555,-109.3882,1.02262130718954,-0.008061714,59.97653,-89.99354,9.22475251890936,-92.45347,1.01881797101449,-0.01319557,59.97671,79.42858,1.84326957445389,-95.45449,1.01659710144928,-0.0284417,59.9772,-98.06718,5.50696051369769,-99.64281,1.03190289855072,5.877472e-39,59.977,-131.3099,2.37526062285352,-109.2815,1.02203071895425,5.877472e-39,59.976,157.751,0.5548351531032,-13.28597,1.03522724637681
568.233,5.877472e-39,59.97694,-88.37274,5.61022801556217,-83.7375,1.03941797101449,0.03701203,59.97746,95.6662,0.0286888562531177,-104.2952,0.999297834755771,5.877472e-39,59.978,-133.1725,2.49838932616179,-109.6318,1.02276483660131,NaN,NaN,NaN,NaN,NaN,NaN,5.877472e-39,59.97671,79.22232,1.84071621113413,-95.72379,1.01680405797101,5.877472e-39,59.97807,-98.33647,5.50951327945992,-99.90637,1.03204086956522,0.01,59.977,-131.3099,2.37526062285352,-109.5252,1.02216614379085,5.877472e-39,59.977,155.556,0.564087136318689,-13.55509,1.03544260869565
568.267,0.0160918,59.97728,-88.65922,5.60639886691883,-83.98961,1.03941797101449,0.03238209,59.97868,93.76972,0.0286888562531177,-104.5531,0.999297834755771,5.877472e-39,59.978,-132.9074,2.54881291917555,-109.8951,1.02254784313725,0.02526283,59.97713,-90.55235,9.21749817051202,-92.9652,1.0191652173913,0.01570377,59.97703,78.94157,1.83816344537191,-95.98161,1.01694173913043,0.005381852,59.97857,-98.57712,5.50695991614016,-100.1585,1.03204086956522,5.877472e-39,59.977,-131.3099,2.37526062285352,-109.783,1.02195882352941,0.01,59.977,155.556,0.564087136318689,-13.81421,1.0356368115942
568.3,0.007890165,59.97766,-88.91132,5.61022801556217,-84.2589,1.03941797101449,-0.01329426,59.97846,92.26856,0.0264820211567241,-104.8224,0.999234123487193,5.877472e-39,59.978,-132.9074,2.54881291917555,-110.1797,1.02270797385621,0.0051561,59.97761,-90.83303,9.23019626799501,-93.23907,1.01916782608696,0.003496818,59.97734,78.64362,1.84071621113413,-96.25664,1.01701072463768,0.0163047,59.97829,-98.84641,5.50440774793546,-100.4335,1.03197188405797,5.877472e-39,59.977,-131.3099,2.37526062285352,-110.0677,1.0221091503268,5.877472e-39,59.977,155.556,0.564087136318689,-14.07819,1.03549536231884
568.333,-1.117587e-07,59.97766,-89.19206,5.61405716420551,-84.54537,1.03948695652174,-0.05599502,59.97659,91.80447,0.0264820211567241,-105.1088,0.999234123487193,5.877472e-39,59.979,-134.3227,2.51068947631149,-110.3581,1.02226718954248,5.877472e-39,59.97761,-91.09765,9.23863975587429,-93.53029,1.01919391304348,-2.235174e-07,59.97734,78.36288,1.84582234021612,-96.54884,1.01701072463768,5.877472e-39,59.97776,-99.15007,5.50440715037793,-100.72,1.03204086956522,5.877472e-39,59.978,-132.8042,2.33545175598964,-110.2701,1.0216939869281,5.877472e-39,59.976,155.556,0.564087136318689,-14.36446,1.03528927536232
568.367,-0.009892657,59.97742,-89.49001,5.61405716420551,-84.83186,1.03948695652174,-0.00188347,59.97598,91.43204,0.0264820211567241,-105.3953,0.999234123487193,5.877472e-39,59.979,-134.3227,2.51068947631149,-110.6637,1.02219633986928,-0.01565315,59.97715,-91.38828,9.23913572862304,-93.82495,1.01921594202899,-0.0136216,59.97697,78.08212,1.8509284692981,-96.84105,1.01701072463768,-0.00485111,59.97692,-99.44801,5.50440774793546,-101.0064,1.03204086956522,5.877472e-39,59.978,-132.8042,2.33545175598964,-110.552,1.02158065359477,5.877472e-39,59.977,155.556,0.564087136318689,-14.62858,1.03519391304348
568.4,-0.01888275,59.97688,-89.75356,5.61405716420551,-85.1126,1.03948695652174,0.02560135,59.9764,90.33195,0.0264820211567241,-105.6761,0.999297834755771,5.877472e-39,59.979,-134.3227,2.51068947631149,-110.9501,1.02262941176471,-0.01317333,59.9767,-91.65743,9.23882499870816,-94.10057,1.01919971014493,-0.01344994,59.97652,77.79565,1.8509284692981,-97.1218,1.01694173913043,-0.01155876,59.97766,-99.72303,5.50695991614016,-101.2815,1.03210985507246,5.877472e-39,59.978,-132.5288,2.38595087507885,-110.8386,1.02200366013072,5.877472e-39,59.977,155.556,0.564087136318689,-14.91241,1.0352147826087
568.433,-0.009613037,59.97647,-90.0114,5.61405716420551,-85.39336,1.03969362318841,0.005311891,59.97701,90.9393,0.0253786061911916,-105.9511,0.99936154602435,5.877472e-39,59.979,-135.4612,2.5239926657441,-111.1902,1.02185137254902,-0.007092208,59.97652,-91.90611,9.24337838707618,-94.37437,1.01929884057971,-0.002307929,59.97636,77.58939,1.8509284692981,-97.39682,1.01701072463768,-0.006901436,59.97808,-100.021,5.50951327945992,-101.5622,1.03217884057971,5.877472e-39,59.978,-134.0362,2.34746570206389,-111.0779,1.02111477124183,5.877472e-39,59.977,155.556,0.564087136318689,-15.18373,1.03539072463768
568.467,-0.006968044,59.97623,-90.30933,5.61405716420551,-85.68556,1.03990057971015,-0.01944065,59.97668,93.51762,0.0253786036085272,-106.2318,0.999553350475018,5.877472e-39,59.979,-135.4612,2.5239926657441,-111.4796,1.02200836601307,-0.00737831,59.97618,-92.16853,9.24691592764556,-94.6636,1.01951942028985,-0.003328398,59.97625,77.41177,1.8509284692981,-97.6833,1.01714869565217,-0.007251129,59.97827,-100.3304,5.50696051369769,-101.843,1.03238550724638,5.877472e-39,59.978,-134.0362,2.34746570206389,-111.3856,1.02131751633987,5.877472e-39,59.977,155.556,0.564087136318689,-15.42825,1.03526550724638
568.5,0.004005432,59.97626,-90.63019,5.61022801556217,-85.97205,1.04003855072464,5.877472e-39,59.97662,93.91869,0.0242751860603304,-106.5069,0.999680773012175,5.877472e-39,59.979,-135.4612,2.5239926657441,-111.741,1.02310117647059,0.007238388,59.97638,-92.45085,9.24030694137912,-94.94425,1.01960782608696,0.009803809,59.97653,77.15967,1.85348183261786,-97.96404,1.01721768115942,0.006961785,59.97833,-100.6111,5.50695991614016,-102.1237,1.03259217391304,5.877472e-39,59.978,-132.8042,2.33545175598964,-111.6309,1.02255045751634,5.877472e-39,59.977,155.556,0.564087136318689,-15.67987,1.03538608695652
568.533,-0.003973693,59.97624,-90.9224,5.60256852316043,-86.25852,1.0402452173913,0.004959181,59.97696,90.28613,0.0242751860603304,-106.7876,0.99987190681791,5.877472e-39,59.979,-135.4612,2.5239926657441,-111.9816,1.02238235294118,0.005416945,59.97659,-92.72676,9.23736695833835,-95.22487,1.01972086956522,0.003789291,59.97667,76.90757,1.85348123506033,-98.23907,1.01728666666667,0.005165599,59.97768,-100.8861,5.5044065528204,-102.4045,1.03273014492754,5.877472e-39,59.978,-134.0362,2.34746570206389,-111.8715,1.02182326797386,5.877472e-39,59.977,152.354,0.553360201855329,-15.95098,1.03562753623188
